id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
64700,boardgame,TinkerBell Pardon My Pixie Dust Game,0,2,4,15,15,15,3,2,4,0,4,0,0,0,1,1,1
144778,boardgame,Alchemy Bazaar,0,2,5,75,75,75,13,5,7.22,0,1,0,0,4,0,1,3
211914,boardgame,Open the Bridge,1985,2,4,45,30,45,5,0,0,0,4,0,0,0,0,0,0
41183,boardgame,Folly,1982,2,6,0,0,0,0,2,4,0,4,0,0,0,1,0,0
37123,boardgame,Wratismania,2004,2,6,60,60,60,0,1,6,0,1,0,0,0,1,0,0
61106,boardgame,Where's My Pants?,2007,2,4,0,0,0,5,1,5,0,1,0,0,0,1,0,0
23264,boardgame,Trash is Cash! The Recycling Game,1990,2,4,45,45,45,0,0,0,0,1,0,0,1,1,0,0
66353,boardgame,Chicken Roundabout,2009,2,4,30,30,30,5,0,0,0,0,0,0,0,0,0,0
2385,boardgame,Sold! The Antique Dealer Game,1997,2,6,45,45,45,12,55,5.67273,5.50447,146,18,1,7,29,3,2.3333
112257,boardgame,Pirates 'n Plunder,0,2,4,0,0,0,11,0,0,0,1,0,0,0,0,0,0
114450,boardgame,Nag!,2011,2,6,30,30,30,12,0,0,0,1,0,0,0,0,0,0
155062,boardgame,Landkreisspiel Roth,2012,2,6,30,30,30,6,0,0,0,0,0,0,0,0,0,0
19262,boardgame,Plank,0,2,4,15,15,15,8,6,5.75,0,17,0,0,3,9,3,2.3333
35232,boardgame,Home Golf,2003,1,0,0,0,0,0,2,7,0,3,1,0,0,1,0,0
28122,boardgame,Counter-Ploy,1975,2,6,120,120,120,12,0,0,0,2,1,2,3,0,0,0
95336,boardgame,MILITARIA: Military History Quiz Game,1993,1,6,30,30,30,12,2,4.5,0,2,0,0,1,1,0,0
28796,boardgame,Bees,2005,2,2,60,60,60,0,3,7,0,5,0,0,1,3,1,1
130430,boardgame,Monopoly: Bremerhaven,2011,2,8,60,60,60,10,0,0,0,1,0,0,1,0,0,0
7398,boardgame,Time Tunnels,1981,2,4,90,90,90,0,0,0,0,4,0,5,5,0,0,0
9498,boardgameexpansion,Doomed Battalions: ASL Module 11,1998,2,2,120,120,120,12,269,8.24312,6.12602,1210,16,30,58,123,46,4.4565
161536,boardgame,Wordplay,2012,2,8,45,45,45,5,1,6.5,0,5,0,0,1,0,0,0
16783,boardgame,Magnetic Poetry The Game,2001,2,12,30,30,30,10,7,5,0,28,1,0,1,8,0,0
99634,boardgame,1917,2011,3,5,120,120,120,12,1,4,0,4,0,0,0,0,0,0
39615,boardgame,Selus,0,2,2,20,20,20,0,2,6,0,3,0,0,0,1,0,0
39134,boardgame,Future War Commander,2008,2,8,150,150,150,0,26,7.40385,0,84,6,4,12,9,10,2.7
158401,boardgameexpansion,The Agents: Events,2014,2,5,30,30,30,8,22,7.29545,0,415,16,6,3,17,2,1.5
15843,boardgame,Kykkelimø,2001,2,4,30,30,30,5,0,0,0,0,0,0,0,0,0,0
19986,boardgame,The Da Vinci Game,2005,3,24,45,45,45,13,18,4.64444,0,40,1,0,3,13,3,1.6667
1882,boardgame,Blazing Camels,2000,3,7,30,30,30,8,19,5.5,0,32,2,1,1,11,3,1
113743,boardgame,Logo,1986,2,6,20,20,20,10,0,0,0,6,0,0,0,3,0,0
176918,boardgame,Rotten Apples,2014,2,10,0,30,0,17,18,4.66667,0,50,1,0,3,4,2,1
26298,boardgame,Handel und Wandel,1956,3,7,90,90,90,10,1,4,0,9,0,0,0,2,0,0
37978,boardgame,Buried Treasure,2008,3,6,20,20,20,0,0,0,0,2,0,0,2,0,1,1
2549,boardgame,Top Hats,1997,2,3,30,30,30,8,26,4.40385,0,41,3,1,4,9,5,1.2
40093,boardgame,Monopoly: West Coast Eagles Football Club Charity Edition,2007,2,6,60,60,60,8,3,4.66667,0,1,0,0,0,1,0,0
75960,boardgame,Entice!,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114250,boardgameexpansion,1st & Goal: Midwest Division,2011,2,4,60,60,60,13,98,7.11745,5.66511,432,15,17,30,37,6,1.6667
205961,boardgame,Travelin',2016,2,5,40,20,40,14,1,8,0,2,0,0,2,0,1,1
36447,boardgame,Naval Engagement,2004,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0
150123,boardgame,"1, 2, Hüpferei!",2013,2,2,5,5,5,2,9,5.88889,0,25,0,1,4,4,1,1
27279,boardgame,Animal Soundtracks,0,1,4,10,10,10,4,3,4.66667,0,2,0,0,0,1,0,0
39423,boardgame,Voff sa grisen,2008,1,3,5,5,5,0,2,4.5,0,5,0,0,0,1,1,1
34360,boardgame,1838TL,2002,3,8,600,600,600,0,1,4,0,11,0,12,12,2,0,0
40342,boardgame,Monopoly: Portsmouth,2008,2,6,90,90,90,8,3,5.16667,0,2,0,0,0,1,0,0
63239,boardgame,Das Wort-Ratespiel,1990,2,0,15,15,15,8,0,0,0,1,0,1,1,0,0,0
126026,boardgame,Gato Leader,2016,1,1,60,60,60,12,21,7.65238,0,145,6,21,83,13,1,3
92310,boardgame,Spell it!,2011,2,6,20,20,20,8,19,5.7,0,48,2,0,4,11,2,1.5
145833,boardgame,Death Before Dishonor: The Battle of Santiago Harbor,2013,1,2,45,45,45,12,5,6.4,0,35,2,0,2,8,1,1
40467,boardgameexpansion,"Colonial Campaigns: The Zulu War, 1879",2006,2,6,180,180,180,0,3,5.66667,0,11,0,0,0,1,0,0
68821,boardgameexpansion,Treachery: A Fantasy Warlord scenario,1990,2,2,240,240,240,12,0,0,0,1,0,0,0,0,0,0
98285,boardgame,Building Dead Guys,2010,2,2,0,0,0,13,2,5.5,0,7,0,0,0,0,0,0
159796,boardgameexpansion,Sails of Glory Ship Pack: Carmagnole 1793 / Sibylle 1791,2014,1,4,45,45,45,13,11,7.13636,0,98,1,7,9,2,0,0
25144,boardgame,Dart Wars,2006,2,5,30,30,30,8,121,5.34074,5.47174,247,21,13,34,50,20,1.4
5750,boardgame,Harry Potter and the Sorcerer's Stone Trivia Game,2000,2,6,60,60,60,8,187,5.01898,5.41385,533,27,0,4,80,16,1.5
21046,boardgameexpansion,Die Siedler von Catan: Atlantis – Szenarien & Varianten,2005,3,4,60,60,60,12,113,6.69027,5.62961,388,6,22,66,32,16,2.25
119300,boardgame,All About Lancaster County,1982,2,6,0,0,0,0,1,3,0,1,0,0,0,0,0,0
156784,boardgame,ZnajZnak: Monte Cassino – A Zestaw,2014,2,2,15,15,15,10,3,6,0,12,0,0,1,4,1,1
24492,boardgame,Don't Quote Me: Sports Illustrated Edition,2005,2,5,60,60,60,14,2,5.5,0,8,1,0,1,2,0,0
11378,boardgame,Deep Space Navigator,1983,2,6,45,45,45,12,21,6.57143,0,46,0,19,33,18,4,2.5
46863,boardgameexpansion,Axis & Allies Miniatures: North Africa 1940-1943 Map Guide,2008,2,2,60,60,60,10,29,7.12069,0,110,15,4,7,14,5,2.4
188,boardgame,Go,-2200,2,2,90,90,90,8,11210,7.6774,7.42392,14920,239,125,1159,3081,1209,3.9694
62550,boardgame,Betts's Tour Through England and Wales,1856,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203083,boardgame,"Zombies, Run! The Board Game",2017,2,5,240,90,240,14,0,0,0,4,0,2,18,5,0,0
31769,boardgame,Ruthless,2005,2,4,30,30,30,6,0,0,0,1,0,0,0,0,0,0
204817,boardgame,Henchmania,2016,2,4,60,30,60,12,31,7.97581,5.53456,96,0,2,28,23,1,2
33202,boardgameexpansion,Snarfquest Expansion 2 (Telerie),2001,2,5,20,20,20,0,4,5.875,0,8,0,2,4,1,0,0
29911,boardgame,Snow White and the 7 Dwarfs Game,1937,2,4,0,0,0,7,0,0,0,0,0,1,0,0,0,0
8458,boardgame,Terra Galactix,2003,2,4,30,30,30,0,7,4.71429,0,32,2,4,6,3,1,2
10037,boardgame,Monkey Madness,1995,2,4,10,10,10,4,9,4.88889,0,22,1,2,2,5,2,1
191790,boardgame,Empires in America (second edition),2016,1,1,50,50,50,13,59,7.84068,5.62652,188,4,35,72,23,5,3
71209,boardgame,Roddelen Maar,2005,2,5,25,25,25,12,0,0,0,0,0,0,0,0,0,0
73259,boardgame,Cat-a-pult,2001,1,6,20,20,20,6,0,0,0,4,0,0,0,1,0,0
132103,boardgame,Max on Tour,2012,1,4,15,15,15,3,0,0,0,3,0,0,0,0,0,0
191844,boardgame,Threads,0,2,4,60,40,60,8,2,7.25,0,0,0,0,1,0,0,0
47400,boardgameexpansion,Chicago Express: Narrow Gauge & Erie Railroad Company,2009,2,6,60,60,60,12,378,7.17368,6.00388,1751,42,78,158,260,35,2.5143
7013,boardgame,Divine Wind,1981,2,2,180,180,180,12,13,5.15769,0,87,7,5,3,17,4,3
152822,boardgame,Xoom Cubes,2013,2,4,10,10,10,6,17,5.23529,0,63,3,0,2,8,3,1.3333
191512,boardgame,Kuhno,2016,2,5,20,15,20,8,11,6.27273,0,22,0,2,3,2,1,1
134525,boardgame,Agentes do Destino,2014,3,6,30,30,30,12,0,0,0,1,0,0,0,0,1,1
198730,boardgame,Kue: The Magic of Nines,2015,2,4,30,15,30,8,0,0,0,0,0,0,0,0,0,0
116799,boardgame,Gedächtnis,2008,1,4,20,20,20,5,0,0,0,1,0,0,0,1,0,0
95766,boardgameexpansion,Nightfall: Zombie Horde Promo,2011,2,5,45,45,45,12,187,7.1762,5.80407,789,57,7,24,55,12,2.5833
149905,boardgame,Seekers: Treasure Hunt,0,2,4,30,30,30,12,2,7,0,3,0,0,0,1,0,0
139633,boardgame,Pünktchen und Anton,1967,2,4,35,35,35,7,0,0,0,1,0,0,0,0,0,0
61679,boardgameexpansion,Check Your 6! Air War Korea,2010,2,0,120,120,120,0,10,7.55,0,38,0,2,5,5,2,2.5
185378,boardgame,Exceed: Red Horizon – Eva & Kaden vs. Miska & Lily,2016,2,2,30,10,30,0,55,8.35,5.66549,185,4,2,19,18,3,2.3333
192075,boardgame,Battlemind: A Game of Battle Strategy,2016,2,2,120,30,120,10,5,7,0,11,0,0,0,4,0,0
193731,boardgame,Right to The White House,2016,3,7,90,45,90,18,0,0,0,1,0,0,0,0,0,0
25197,boardgame,Legends of the Ancient World: Little Black Book,2005,1,5,120,120,120,0,10,7.2,0,26,0,8,5,7,1,2
17289,boardgame,Stellar Journey,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0
41295,boardgame,Horrible Science Seriously Squishy Games,2008,2,6,15,15,15,0,0,0,0,1,0,0,0,0,0,0
50696,boardgame,Reis Ümber Euroopa,0,2,4,30,30,30,6,0,0,0,0,0,0,0,0,0,0
183371,boardgameexpansion,Bulwark: Harsfa the Silent,2015,1,4,60,60,60,10,1,7,0,3,0,0,0,0,0,0
42959,boardgame,Fünf X = 71,1985,1,5,0,0,0,9,0,0,0,1,0,0,0,0,0,0
41078,boardgame,DUNE: Return to the Sietch,2009,1,3,10,10,10,5,11,5.80909,0,23,0,1,9,9,1,2
130077,boardgame,Packeropoly,2007,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30263,boardgame,Fisch mich,2006,2,6,10,10,10,4,14,6.14286,0,21,0,0,2,8,3,1
8756,boardgame,Eastern Front Solitaire,1986,1,1,120,120,120,14,72,5.86319,5.52262,289,16,20,43,58,14,2.5
121535,boardgame,Leap-O,1930,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65760,boardgame,Trivia JUNIOR RUSSIA,2009,2,6,30,30,30,8,0,0,0,0,0,0,1,0,0,0
111683,boardgame,Scramble,1955,2,4,0,0,0,0,2,3.5,0,3,0,0,0,0,0,0
69275,boardgame,Yakari Wettlaufspiel,2001,2,4,20,20,20,4,10,4.61,0,14,0,1,1,2,4,1
55492,boardgame,MegaCorps,2009,3,6,75,75,75,13,242,5.64422,5.52078,586,100,5,54,126,30,2.4667
144587,boardgame,Atacama,2013,2,4,20,20,20,8,75,6.14347,5.54817,98,6,1,18,26,3,1.3333
199410,boardgameexpansion,Frostgrave: The Hunt for the Golem,2015,2,8,120,60,120,12,5,7.4,0,24,0,1,4,1,0,0
178445,boardgameexpansion,Spurs and Sprockets: Turncoat,2015,2,6,0,30,0,6,0,0,0,3,0,0,1,1,0,0
216868,boardgame,What the Fruit!?,2015,4,6,0,30,0,16,0,0,0,0,0,0,0,0,0,0
181973,boardgame,Medspil,2015,2,10,60,60,60,15,0,0,0,4,0,0,0,3,0,0
8385,boardgame,Starship Duel I,1984,1,2,30,30,30,12,23,5.96957,0,59,3,14,19,9,2,1.5
38648,boardgame,Turism,1984,2,6,90,90,90,0,5,3.8,0,4,0,1,0,1,3,1.3333
21603,boardgame,Rich Little's VCR Charades,1985,2,20,60,60,60,13,3,4,0,12,1,0,1,1,0,0
16130,boardgame,Trivial Pursuit Junior Fourth Edition,1996,2,4,30,30,30,0,20,4.95,0,47,4,0,3,8,2,2
157809,boardgame,Nations: The Dice Game,2014,1,4,40,20,40,14,2606,6.95217,6.58883,2583,75,345,1110,553,171,2.0234
37244,boardgame,Speed Grammar,0,2,4,0,0,0,0,1,5,0,1,0,0,0,0,0,0
73073,boardgame,Napoleon,0,2,6,0,0,0,0,3,4.66667,0,4,0,0,1,4,1,2
92859,boardgame,Imbrix,2008,2,2,15,15,15,8,2,4.5,0,3,0,0,1,1,1,1
33193,boardgame,Obol,1987,2,2,10,10,10,8,0,0,0,1,0,0,0,0,0,0
46542,boardgame,Odaki,2008,2,0,0,0,0,0,3,5,0,1,1,0,0,1,0,0
202538,boardgame,Worldchampionship Cycling Race Game,1978,2,4,30,20,30,6,0,0,0,0,0,0,0,0,0,0
47119,boardgame,So You Think You Know Dogs,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
64224,boardgame,Man of Blood: The Second Civil War of 1648,0,2,4,300,300,300,14,1,7,0,1,0,0,5,2,1,3
146821,boardgame,Ap-Bingo,2009,2,4,15,15,15,6,7,4.12857,0,5,0,0,0,3,0,0
30972,boardgame,"Taiwan: Assassin's Mace, Scorpion Sting",2006,2,2,30,30,30,12,7,5.35714,0,25,0,1,2,9,1,2
182073,boardgameexpansion,Arcadia Quest: Haldor & Brenna,2015,2,4,0,60,0,13,47,7.59574,5.61394,347,1,27,43,15,2,1.5
193417,boardgame,Captains of the Golden Age,2016,2,4,180,60,180,11,51,7.5549,5.56645,116,1,12,77,22,5,2.4
28538,boardgame,Monopoly: Indianapolis Colts Super Bowl XLI Champions Commemorative,2007,2,6,120,120,120,8,5,5.1,0,4,1,0,3,3,1,3
200790,boardgame,Prismatic Note,2016,2,4,15,15,15,6,1,4.5,0,2,0,0,0,0,0,0
12736,boardgame,The Battle for Dresden 1813,1995,2,2,300,300,300,12,66,7.03788,5.60606,219,6,7,12,33,20,3
10106,boardgame,Pocket Ungame: Couples Version,1983,2,6,10,10,10,18,8,5.125,0,40,2,0,3,2,0,0
130234,boardgameexpansion,"Flames of War: Devil's Charge – The German Offensive – Battle of the Bulge, December 1944",2012,2,0,120,120,120,12,5,7.6,0,29,0,0,2,1,0,0
7900,boardgame,Let's Go Sailing,1998,1,6,20,20,20,8,5,3.8,0,17,3,1,3,3,2,1.5
3030,boardgame,Baggage Claim,1987,2,4,20,20,20,5,58,5.30345,5.49091,113,13,0,3,29,2,1
134627,boardgame,Bluff King Hal,0,2,5,60,60,60,12,0,0,0,0,0,0,0,0,0,0
127727,boardgameexpansion,Island Fortress Promo Cards,2013,2,6,90,90,90,13,20,7.025,0,143,13,4,8,7,2,2.5
171434,boardgame,Pirates Enjoy Math (Don't Say Arrrrrrithmetic),2014,2,4,20,20,20,8,2,6.75,0,4,0,0,1,0,0,0
63656,boardgame,Black Hole,0,1,1,10,10,10,0,5,5.6,0,4,0,0,0,1,0,0
209189,boardgame,The Hot Dog Race,1935,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181617,boardgame,Beasty Bar: New Beasts in Town,2015,2,4,20,20,20,8,246,7.08657,5.84857,601,6,29,106,57,10,1.9
34567,boardgame,Fünf vor Zwölf,1991,2,6,20,20,20,8,1,6,0,2,0,0,0,1,0,0
12859,boardgame,Schatzjagd,2003,2,4,15,15,15,7,19,5.29211,0,62,1,5,3,11,3,1.3333
109862,boardgame,Pocket Quiz: Eisenbahn,2008,1,0,20,20,20,12,2,4.5,0,1,0,0,1,0,0,0
147979,boardgame,Flash 10 Schnupperspiel,2013,2,3,10,10,10,8,0,0,0,3,0,0,0,1,0,0
6061,boardgame,Second that Emotion,1990,2,6,30,30,30,10,2,4.5,0,3,1,0,1,4,1,1
24518,boardgame,InStructures,0,4,0,0,0,0,8,15,6.82,0,33,1,3,17,5,0,0
32310,boardgameexpansion,Busting the Bocage,2001,2,2,0,0,0,0,4,6.75,0,58,3,1,2,7,2,3.5
76556,boardgame,Roarem Castle: A Game,1860,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24810,boardgame,Chicago,1940,3,5,45,45,45,10,4,6,0,14,1,0,2,1,0,0
38793,boardgame,Duel sur Zloog,1982,2,2,0,0,0,0,1,4.5,0,13,0,1,0,2,0,0
38392,boardgame,Pictionary Chocolate Edition,2008,0,0,0,0,0,0,2,6,0,2,0,0,0,1,0,0
27333,boardgame,Questival,1986,2,2,60,60,60,0,0,0,0,0,0,0,0,1,0,0
50849,boardgame,Le Boomb!,2009,2,16,15,5,15,6,284,4.41282,5.2244,602,34,1,11,144,46,1
158271,boardgameexpansion,Star Trek: Attack Wing – Independent Val Jean Expansion Pack,2014,0,0,0,0,0,0,22,6.43182,0,173,2,2,13,12,0,0
104801,boardgame,Cake or King,2011,2,4,15,15,15,5,9,5.66667,0,34,1,1,2,3,1,1
124028,boardgameexpansion,FC Bayern München Quiz Set 3,2010,2,2,20,20,20,7,0,0,0,0,0,0,0,0,0,0
9912,boardgame,Stacrobats,1970,1,4,10,10,10,5,131,5.37023,5.47841,254,20,0,2,71,14,1
195503,boardgame,City of Iron: Second Edition,2016,2,4,120,120,120,13,375,7.61984,6.13658,1049,28,157,378,93,11,3.1818
145804,boardgame,Geschichte der Fußball-WM Quiz,2010,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0
202326,boardgame,Das Distanzreiten,0,2,6,0,0,0,0,1,5,0,1,0,1,1,0,0,0
66612,boardgameexpansion,Schwerpunkt: Volume 13,2007,2,2,0,0,0,12,6,6.33333,0,36,0,3,5,2,0,0
196133,boardgameexpansion,Tanks: German StuG G Tank Expansion,2016,2,2,0,0,0,0,9,7.61111,0,64,0,1,2,2,0,0
23240,boardgame,Marco Polo,1982,2,6,90,90,90,0,3,5.66667,0,12,0,1,1,0,0,0
201514,boardgame,"Mobile Assault Card Game ""Mao vs Chiang: Struggle for China""",2017,2,2,60,30,60,14,2,5.5,0,1,0,0,1,0,0,0
34915,boardgame,QUATRO: A Multiplication Game,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170040,boardgame,3D Connect,0,2,2,10,10,10,9,0,0,0,0,0,0,0,0,0,0
1476,boardgame,Entrepreneur,1987,2,6,45,45,45,8,22,5.25,0,33,2,3,2,12,1,2
75764,boardgame,Farbzwerge,2010,2,6,30,30,30,4,2,6,0,14,0,0,0,1,0,0
28415,boardgame,Sandown,1889,0,0,0,0,0,12,1,5,0,2,0,0,0,0,0,0
19094,boardgameexpansion,Star Fleet Battles: Module J – Fighters,1991,2,12,180,180,180,12,69,7.00072,5.60051,216,8,1,4,12,11,4.3636
210420,boardgame,US & German Ordinance Set #1,2015,2,2,1080,360,1080,0,0,0,0,0,0,0,0,0,0,0
17030,boardgame,Anno Domini: Lifestyle,1998,2,8,30,30,30,10,138,6.8471,5.68762,287,1,0,5,21,17,1.5294
128829,boardgameexpansion,Neuroshima Tactics: Borgo Mutants – Muttis,2012,2,2,30,30,30,10,1,5,0,1,0,0,0,0,0,0
135895,boardgameexpansion,Rising Sun: ASL Module 13,2013,2,4,180,180,180,0,118,9.09407,5.91169,671,5,23,47,49,22,4.6818
160241,boardgame,Mit Köpfchen im Verkehr,0,2,4,0,0,0,6,0,0,0,1,0,0,0,0,0,0
24891,boardgame,Rally,1984,2,4,30,30,30,6,4,5,0,19,0,1,2,4,1,1
175210,boardgame,Unforgettable Flight!,2015,3,6,20,15,20,7,0,0,0,1,0,0,0,0,0,0
169737,boardgame,12+1 games for the Mystique Deck,2014,1,6,10,10,10,7,4,7,0,3,0,1,1,1,1,3
32175,boardgame,Drew Pearson's Predict-a-Word,1949,2,6,30,30,30,0,2,5.5,0,2,0,0,0,0,0,0
161096,boardgame,Tavaratalopeli,0,2,5,45,45,45,6,2,2.5,0,0,0,0,0,0,0,0
11231,boardgame,Snorta!,2004,3,8,20,20,20,8,1238,6.10544,5.82508,2106,161,22,117,507,134,1.1045
183037,boardgame,Charlie's Angels Throws Bullets,2010,1,99,45,15,45,5,0,0,0,0,0,0,0,0,0,0
193555,boardgame,Blocksmiths,2017,2,4,60,45,60,10,0,0,0,0,0,0,2,0,0,0
88256,boardgame,Duplo,2002,2,2,30,30,30,0,0,0,0,1,0,0,0,0,0,0
19398,boardgame,Thomas' Tracks & Trestles Game,2004,2,6,30,30,30,4,23,3.70435,0,30,2,0,0,11,5,1
32048,boardgame,Bobbin' Bumblebee,2007,2,4,10,10,10,3,181,6.22486,5.62802,192,30,11,22,115,28,1
100739,boardgame,Flash,1959,0,20,0,0,0,0,1,2,0,1,0,0,0,0,0,0
212808,boardgameexpansion,Cats Abiding Horribly: Episode II – A New Low,2016,3,20,0,30,0,17,0,0,0,5,0,0,1,0,0,0
23858,boardgame,Batman,1976,2,4,0,0,0,0,2,2,0,4,0,0,1,2,0,0
148790,boardgame,Top! Totem,1959,2,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0
14016,boardgame,The Curse of Tutankhamun,1978,2,6,30,30,30,10,0,0,0,3,0,0,1,1,0,0
20472,boardgame,Mouse Acrobat,2005,2,2,0,0,0,5,16,5.21875,0,25,0,5,5,8,3,1
5389,boardgame,Niki Lauda's Formel 1,1980,2,6,90,90,90,10,43,7.13488,5.5725,73,1,22,25,13,5,1.6
130,boardgame,Iron Dragon,1994,2,6,240,240,240,12,1362,6.95277,6.33187,1835,59,69,195,469,140,2.95
184783,boardgame,Big Brain Bang,2015,3,5,45,30,45,12,6,5.5,0,18,2,3,7,3,0,0
152341,boardgame,Monopoly: Seattle Mariners,2001,2,6,0,0,0,8,0,0,0,4,1,0,0,1,0,0
66885,boardgame,Reveal 4,1987,2,6,15,15,15,8,0,0,0,1,0,0,0,1,0,0
8224,boardgame,Mighty Beanz,2003,1,2,10,10,10,5,4,2,0,5,1,1,0,5,0,0
17661,boardgame,Budget Battlefield,2001,2,10,120,120,120,12,9,6.44444,0,18,0,2,3,5,1,1
36071,boardgame,Flower Power,1999,2,2,0,0,0,0,1,5,0,4,0,0,1,1,0,0
126020,boardgame,Infantry: Urbwar,2012,2,2,30,30,30,17,0,0,0,0,0,0,0,0,0,0
12938,boardgame,Star Trek The Next Generation: The Board Game,1998,2,4,120,120,120,10,15,5.1,0,33,1,16,25,8,2,3.5
17930,boardgame,Små grodorna,0,2,4,20,10,20,3,1,2,0,1,0,0,0,1,0,0
26888,boardgame,Hand 2 Hand,2006,4,16,60,60,60,8,1,3,0,1,1,0,0,0,0,0
208080,boardgameexpansion,Sexy Red Flags: A Seductive Expansion to Red Flags,2016,3,10,30,30,30,0,3,6.66667,0,26,0,1,3,0,0,0
121104,boardgame,"P.B.G.: President, Balayeur, General",2011,3,6,45,45,45,12,1,5,0,3,0,0,0,0,0,0
18379,boardgame,Sloppy Seconds,2005,3,4,30,30,30,10,6,5.58333,0,11,0,1,1,7,3,1.3333
209751,boardgame,Arrass,2016,2,4,10,5,10,6,5,5.6,0,16,0,0,3,3,0,0
2789,boardgame,Duck Pond,1991,2,4,10,10,10,4,9,4.22222,0,20,4,0,2,6,3,1
168035,boardgameexpansion,At the Sharp End,2014,2,3,0,0,0,0,4,7.75,0,18,0,0,0,2,0,0
174064,boardgame,Stratego Waterloo,2015,2,2,120,45,120,12,66,7.88333,5.60326,192,8,15,37,31,6,2.6667
8132,boardgame,Winter Fury: The Battle of Tolvajärvi 1939,2001,2,2,360,360,360,14,53,5.86887,5.5118,262,16,4,13,37,13,2.7692
26924,boardgame,The First World War,2006,1,2,180,180,180,12,7,6.71429,0,27,1,2,3,3,1,2
183349,boardgame,U-Boat Attack,2015,1,1,90,30,90,0,3,7.16667,0,17,0,0,3,8,0,0
30306,boardgame,What the F*ck?,2006,2,100,30,30,30,18,46,4.81087,5.46704,157,9,0,3,18,3,1
37630,boardgame,Sieg in Afrika,1984,1,2,120,120,120,0,1,6,0,3,0,1,0,1,0,0
171436,boardgame,To Reign Supreme,2014,2,2,20,20,20,10,2,5,0,5,0,0,3,0,0,0
158817,boardgame,Men Row Chess,2008,2,2,60,60,60,8,1,3.7,0,0,0,0,0,0,0,0
189265,boardgame,RobotiCS strategic card game,2015,2,4,45,15,45,10,5,5.2,0,4,0,0,0,0,0,0
212806,boardgame,De Weerwolven Van Wakkerdam: Het Pact,2016,8,47,40,40,40,10,1,9,0,5,0,0,3,1,1,2
41587,boardgame,Эрудит,1988,2,17,90,90,90,10,23,5.79783,0,36,1,0,1,5,3,2
161181,boardgame,Totem!,2014,2,6,15,15,15,7,14,5.03571,0,9,0,0,0,2,0,0
124112,boardgame,Les Pirates sur un plateau magnétique,2008,1,4,20,20,20,7,0,0,0,0,0,0,0,0,0,0
197975,boardgameexpansion,No Lo Testeamos Ni Un Poco: Kinetico,2015,2,10,0,0,0,0,2,7,0,17,0,0,0,0,0,0
21275,boardgame,Outburst: Travel Edition,1991,2,2,60,60,60,7,23,6.05217,0,90,4,0,0,14,2,2
14113,boardgame,Netzwerk,1984,2,2,30,30,30,8,12,6.45833,0,47,0,4,10,10,0,0
32748,boardgame,Speak It Not,0,2,2,30,30,30,0,4,5.6875,0,11,0,0,0,3,0,0
141621,boardgame,Quick Slap!,2013,3,6,15,15,15,8,0,0,0,0,0,0,0,0,0,0
166388,boardgame,Vampire Mafia,2014,3,16,30,30,30,14,4,6,0,9,1,0,5,1,1,1
28136,boardgame,Tren Tanken: Matriks,2006,4,8,30,30,30,10,0,0,0,1,0,0,0,0,0,0
35583,boardgame,Fun Can,0,2,5,30,30,30,0,0,0,0,1,0,0,0,0,0,0
102343,boardgame,En Pointe Toujours !:  Vent du Nord sur Hatten,2011,2,2,0,0,0,0,6,6.41667,0,38,1,0,0,1,2,1.5
127587,boardgame,Wer wird Frühstücks-König?,2009,2,4,30,30,30,4,1,5,0,1,0,0,0,0,0,0
133148,boardgame,Absurd Words,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0
170120,boardgame,Stamford Bridge: End of the Viking Age,2015,2,2,70,70,70,12,5,6.72,0,42,1,4,4,7,1,2
199969,boardgame,Royal Wedding,2016,2,8,30,20,30,8,2,7,0,5,0,0,5,3,0,0
6939,boardgame,The Battle of Guilford Courthouse,1978,2,2,120,120,120,12,44,6.15614,5.52742,140,6,4,5,28,5,2.4
30811,boardgame,Nittany Lion Trivia,1985,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0
25707,boardgame,Axom,2001,2,2,60,60,60,8,3,5.66667,0,7,0,0,2,0,0,0
27283,boardgame,Babble,1988,2,2,15,15,15,5,4,6.75,0,3,0,1,2,2,2,2
39788,boardgame,Beo: The Living Water Game,0,3,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0
34840,boardgame,UNO: LeBron James Special Edition,2007,2,10,30,30,30,7,0,0,0,0,0,0,1,0,0,0
62285,boardgame,Ghost Investigators,2009,2,4,60,60,60,12,0,0,0,0,0,1,2,0,0,0
